Match ID,Match,Venue,Scorer Version,Substitutions Applied,Substitution Details,Innings Order,Batting Team,Batting Team ID,Batting Manager ID,Over Number,Ball Number,Valid Ball?,Batter,Batter ID,Batter Order,Non Strike Batter,Non Strike Batter ID,Bowler,Bowler ID,Bowling Team,Bowling Team ID,Bowling Manager ID,Runs Bat,Runs Extra,Extras Type,Dismissed Batter,Dismissed Batter ID,Progressive Runs,Progressive Wickets,Match Toss,Match Result
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,0,None,None,,0,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,2,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,4,0,None,None,,4,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,2,No,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,1,Wide,None,,5,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,3,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,6,0,None,None,,11,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,3,No,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,1,Wide,None,,12,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,3,No,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,1,Wide,None,,13,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,4,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,0,None,None,,13,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,5,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,4,0,None,None,,17,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,6,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Hassan,032c752dc2d53336,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,4,0,None,None,,21,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,1,Yes,Baloch,9f72bbb514ecb0a2,2,Owais,29048bbee8105098,Talha,a2b317262b1f608d,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,1,0,None,None,,22,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,2,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Talha,a2b317262b1f608d,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,6,0,None,None,,28,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,3,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Talha,a2b317262b1f608d,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,0,None,None,,28,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,4,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Talha,a2b317262b1f608d,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,0,None,None,,28,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,5,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Talha,a2b317262b1f608d,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,0,None,None,,30,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,6,Yes,Owais,29048bbee8105098,1,Baloch,9f72bbb514ecb0a2,Talha,a2b317262b1f608d,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,6,0,None,None,,36,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,2,1,Yes,Baloch,9f72bbb514ecb0a2,2,Owais,29048bbee8105098,Asad,35d0f60271db86d7,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,0,None,None,,36,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,2,1,No,Moiz,c36e19e88f7d0d48,2,Owais,29048bbee8105098,Asad,35d0f60271db86d7,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,0,1,Wide,None,,37,0,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Pandiya Associates,5e07309bd856551a,29048bbee8105098,2,2,Yes,Moiz,c36e19e88f7d0d48,2,Owais,29048bbee8105098,Asad,35d0f60271db86d7,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,6,0,None,None,,43,0,MHK Royales,Pandiya Associates won
